ensembl_gene_id	uniprot_swissprot
F25D1.8	
F39G3.3	
T19H12.10	
AC3.3	
R07B7.6	
F52E1.4	
F26D2.16	
Y113G7B.1	
Y50D4A.3	
F16B3.1	
C15C8.7	
C30G7.4	
T01C3.2	
Y49C4A.8	
F35E8.2	
C03G6.15	
T16G1.11	EIF3K_CAEEL
C18G1.1	
C01G10.7	
F17C11.11	
Y113G7B.7	
T26H2.1	
F45F2.13	
K08B12.5	
T06E4.7	
F29G9.4	
Y45G5AM.8	
Y43F8B.4	
F16B4.11	
F28F8.2	
C25D7.5	
F28H7.8	YUQP_CAEEL
Y102A5C.33	
F55C10.1	
C13B7.6	
T05B4.6	
F31F4.18	
Y73C8C.4	
F59A7.3	
F11A3.2	
Y47D7A.12	
C25D7.3	SDC3_CAEEL
T25F10.2	
C14C11.3	
C31B8.9	
R12A1.4	EST1_CAEEL
F38H12.2	
C34B4.3	
C37H5.9	
C37H5.9	NAS9_CAEEL
T19B10.7	IMA1_CAEEL
F31F7.1	
R13D11.3	
F07G11.3	
ZC412.2	
F36F12.4	
F10A3.1	
F17C11.12	
F35F10.8	
F59A1.6	
C30G7.1	H1X_CAEEL
K12G11.6	
F16B4.1	
C26F1.10	
C18D4.3	
T26H2.2	
F25E5.5	
C03A7.3	
Y73C8B.4	LAG2_CAEEL
T10G3.5	
Y37H2A.18	
T27F2.3	
F25H9.4	BAT39_CAEEL
T19A5.4	NHR44_CAEEL
E02C12.5	GPA3_CAEEL
W02H5.10	
C37C3.10	
C51E3.6	
F07C4.3	
T28A11.20	
K08B12.2	
T09F5.16	
K09C6.4	
F26F2.4	
Y51A2D.12	
R02D5.8	
H12D21.12	
Y49G5A.1	
Y46H3A.5	
T01D3.4	
C45H4.11	
C13C12.2	
F14H8.6	
Y97E10B.1	
Y60A3A.7	
R02F11.9	
F53F1.8	
Y43F8C.16	
C45B11.3	
F18E3.7	OXDD1_CAEEL
F18E3.7	
F36G9.8	
T03F7.5	
ZC513.14	
C37C3.4	
C54F6.9	
B0024.3	
F09F3.9	
Y39H10A.6	
F10A3.4	
F44G3.7	
R10D12.2	
F17A9.5	
K11D12.1	
Y113G7A.11	
ZC487.3	
F22E12.1	
Y58G8A.5	
F53E10.6	RRP15_CAEEL
EGAP9.2	
C49G7.2	
C14A6.1	
T19C9.5	
F57G8.4	
Y2H9A.2	
Y113G7B.6	
C54G10.2	
C32C4.5	
F53F4.10	NDUV2_CAEEL
DC2.3	
R01B10.6	
Y75B7AL.2	
R13D7.1	
Y37H2A.14	
K07C5.1	ARP2_CAEEL
K10D6.1	
K11D12.9	
T08G5.12	
C27A7.7	
AH10.2	
F41B5.1	
Y6G8.4	
Y59A8B.8	
Y97E10AR.5	
K09D9.8	
W03F9.2	
C14C6.13	
T07H8.3	
Y43F8C.10	
F22F7.7	
Y45G5AM.6	
F07B7.14	
Y69H2.3	
K09D9.9	
Y73C8C.6	
F36D4.5	
C32C4.16	
Y39B6A.14	SDA1_CAEEL
K09D9.2	
Y70C5B.1	
F32D8.14	
F41F3.2	
K01D12.1	
C49G7.12	
Y43F8B.25	
B0507.15	
ZK384.2	
C50B6.1	
B0507.10	
F20A1.7	
ZK994.6	
C24G6.4	NHR47_CAEEL
R10E8.5	
F28B1.5	
C44C3.6	
C45H4.2	
C50E3.13	
R02F11.2	
ZC250.2	
T05B4.12	
F21A3.3	
R11G11.5	
D1065.4	
K01D12.6	
ZC513.2	
Y102A5C.15	
ZC190.4	
C26F1.6	
C31B8.2	
H24G06.1	
F32F2.1	
B0250.5	3HIDH_CAEEL
Y102A5C.31	
K02E2.3	
T19B10.11	
C13D9.4	
F38A6.3	HIF1_CAEEL
F38A6.3	
T16G1.18	
C47A10.6	
H39E23.3	
Y51A2D.13	
C33G8.11	
F41B5.8	
F10D2.10	
R08F11.2	
ZK262.2	
ZK105.3	
C35A5.9	
T23D5.10	
C29F3.6	
F26G5.5	
K07C11.8	
C04E6.8	
T02B11.7	NAS32_CAEEL
F35E8.8	
C41G6.3	
R08A2.7	
T28A11.2	
Y102A5B.3	
R03H4.9	
C37H5.13	
Y40B10A.7	
F31F4.12	
T15B7.13	
F45D3.3	
C03G6.12	
W06G6.8	
C12D8.13	
R09B5.6	
Y19D10B.4	
K03B8.4	
R05D8.10	
Y116F11B.14	
C29G2.3	
ZK856.5	
Y51A2D.1	
M04C3.5	
C25E10.2	
F57B1.1	
C50H2.4	
C47E8.8	
T15B7.5	
Y20C6A.4	
C13A2.12	
C45B11.9	
F49H6.11	
Y32F6B.1	
C55H1.2	GPA10_CAEEL
T10B5.4	
C02E11.1	
F47H4.10	
D1054.11	
Y102A5C.29	
C12D8.8	
R07B7.10	
W02G9.10	
T10H4.10	
F14F8.9	
R04B5.5	
W06G6.11	
E02A10.4	
C34D1.4	
Y43F8B.9	
Y39B6A.47	
Y39B6A.25	
F14F9.5	YFEF9_CAEEL
F07C3.1	
Y40B10B.1	
F11D11.5	
T25E12.9	
VC5.5	
T01G5.6	
T04F3.5	
F10A3.12	
K11C4.5	
F40A3.2	
F08F3.1	
T05B4.8	
B0554.6	
F15B9.11	
Y70C5C.6	
F41E6.10	
F37B4.9	
T10B5.6	
K07B1.7	
T06E6.2	
T06E6.2	CCNB3_CAEEL
C55A1.14	
F31F4.7	
F40C5.1	
R05D8.9	
Y69H2.12	
ZK105.8	
C08D8.1	
H10D18.4	
R07B7.16	
F54B8.3	
Y59A8B.3	
K05D4.9	
C07G3.5	
C18D4.9	
F35E8.7	
F52F10.3	
F58G11.6	
F57F4.4	
Y19D10A.13	
Y5H2B.4	
Y39D8B.1	
T27C5.12	
C50F4.16	
ZK488.5	
K02E11.9	
F47D2.7	
R09E12.1	
ZC132.7	
Y51A2D.7	
F07B7.4	H2B2_CAEEL
F47B8.13	
Y6E2A.4	
F55A11.6	
C13A2.5	
AC3.7	
C13B7.1	
C05E4.11	
C02E7.13	
E02C12.13	
K07C11.4	
T05E12.9	
T22F3.2	
B0222.3	
F25E5.16	
F37B4.2	IFC1_CAEEL
Y45G12C.2	GSTPA_CAEEL
F26F2.13	
C01G10.9	MTNA_CAEEL
F26D2.7	
Y39H10B.2	
T05B4.11	
Y59A8B.11	
C03A7.4	
T08G3.3	
R90.1	
C17E7.13	
F35E8.11	
B0213.12	
ZK228.3	
Y47A7.2	
F19F10.7	
F47H4.9	
Y50E8A.2	
C06B3.2	
T28B11.1	
T03D8.4	
F09C6.16	
D1054.5	
T11F9.3	NAS20_CAEEL
Y80D3A.9	
F11A5.17	
F20D6.5	
C48G7.3	
C50H11.1	
F41H8.2	
F18E2.2	
Y38H6C.17	
T26E4.3	
W02G9.4	
B0024.8	
F14H3.4	
Y113G7A.8	
Y61B8A.6	
F55B12.7	
F21H7.9	
Y61A9LA.3	
F55A11.3	HRD1_CAEEL
C33G8.3	
Y59A8B.12	
F09F3.4	
C16D9.1	
F38A6.2	EMAL_CAEEL
F38A6.2	
F31D4.5	PLHD1_CAEEL
F31D4.5	
F23H12.5	
T03E6.7	
F47B8.7	
T09F5.5	
W05E10.5	
K12D9.14	
T11A5.5	
Y44A6B.3	
Y38H6C.1	
F31F4.17	
Y69H2.1	
E01B7.1	
F57F5.2	
F57F5.2	GCY33_CAEEL
M03E7.1	
E02C12.11	
ZK836.3	
C15C8.1	
W06D12.4	
R10D12.9	
F40A3.4	
C36C5.10	
Y32G9A.8	
F47B8.12	
F47D2.1	
D1086.5	
T07C12.15	
F59D6.3	
F26D2.12	
F25B4.1	
R11H6.5	
C01G10.11	
Y60A3A.25	
T09F5.10	
B0348.1	
T25E12.16	
Y46H3B.2	
F32D8.11	
C17B7.12	
T19B10.4	
K07C5.8	
Y108G3AL.7	
B0240.1	
T27B7.1	NHR59_CAEEL
F26F12.2	
M01B2.6	
Y94A7B.9	
F55C5.3	
C18B10.6	
F09G2.4	CPSF2_CAEEL
T26H5.3	
K12D9.4	
C04E6.13	
F17C11.1	
F17C11.22	
C54E10.1	
D2023.7	
T24A6.13	
T20C7.2	
T06C12.10	
F15B9.6	
C29G2.4	
W07A8.3	
H19N07.1	
F20A1.10	
K05D4.8	
F20G2.5	
ZK6.10	
C24B9.15	
M02H5.7	
T05B4.10	
F09F3.1	
F02C9.4	
C50F4.10	
Y47D7A.10	
F46B3.16	
T06A1.2	
F21A3.4	
F46B6.5	
T27C5.7	
C50E3.5	
F27E11.3	
F07G11.1	
T28H10.1	
T26E4.14	
F54B8.12	
Y59A8B.19	
T10H9.6	
F58D12.1	
F31D4.7	
T11F9.21	
F31F4.1	
F40A3.1	
ZK287.3	
C05C8.8	
C17B7.4	
T10C6.11	H2B2_CAEEL
R08E5.3	
C25F9.9	
C15H11.8	
K06H6.6	
C18B10.5	
K09H11.6	
Y51A2A.4	
C54D10.2	
Y116F11B.6	
F28F8.9	
T13F3.7	
Y38H6C.8	
EGAP9.4	
F36G9.14	
T19H12.4	SRD33_CAEEL
F31F4.6	
R11D1.5	
C13C4.6	
ZK697.10	
F10G2.8	
K07B1.4	
ZK856.6	
T27E4.3	HSP17_CAEEL
R03H4.6	
T01G5.7	
C54F6.15	
T01G6.6	
F07C3.9	
F40G12.4	
W05B10.6	
F21F8.5	
F37B4.14	
B0399.2	
T08G5.9	
Y45G5AM.5	
T28F12.1	
Y43F8B.13	
R13H4.5	
Y50D4B.1	
W06G6.10	
F48G7.1	
C24G6.3	
C14A6.7	
ZC196.5	
K10C9.4	
W08G11.1	
M04G12.4	
C36C5.3	
Y68A4B.2	
F48G7.8	
F56H9.6	
F40D4.7	
Y17D7B.8	
T18H9.7	
B0213.6	NLP31_CAEEL
F22B8.7	
F25B3.1	
Y22F5A.1	
F32D1.11	
Y17D7C.2	
K08H10.9	
B0365.3	
C54F6.1	
B0238.8	
R10D12.12	
R07B7.5	KMO_CAEEL
ZK262.10	
Y22F5A.11	
F09C6.6	
C38C3.2	
K04F1.9	
T05H4.2	
Y75B12B.6	
T16G1.6	
F11A5.6	
ZK1055.7	
F44C8.2	NH134_CAEEL
M03F8.6	
ZK742.4	
C50E3.12	
C14C6.3	
K06A4.1	NAS3_CAEEL
C08E8.11	
F43A11.6	
Y32B12B.7	
F53B7.7	
C38D9.4	
Y113G7B.24	
F26F12.4	
T19C4.3	
Y102A5C.28	
D1014.4	
K06C4.8	
T09D3.5	
Y5H2B.6	
Y43F8C.6	
T06C12.3	
C24B5.5	
E02C12.4	
F20E11.5	
C25F9.1	
R02D5.7	
W05E10.2	
F25C8.3	
F25C8.3	UNC80_CAEEL
C54E10.5	
C17E7.6	
F14F9.6	
K06B4.2	NHR52_CAEEL
T02E9.6	
F58B4.7	
C06C6.9	
F07B10.3	
Y61A9LA.9	
F45F2.1	
B0507.4	
Y73C8C.5	
Y47D7A.13	
Y40B10A.5	
F57G4.10	
F26F2.10	
W04D2.5	
T04H1.2	
F57A8.10	
F16B4.8	MPIP2_CAEEL
K12B6.7	
C14C10.6	
T06E8.1	
T06E8.1	PLC2_CAEEL
Y46H3A.6	GALT7_CAEEL
H12D21.14	
F55C9.13	
F53F8.1	
C18C4.1	
F40F9.7	
T06E4.6	
T23B12.5	
T20D4.1	
F19F10.1	
C50C10.3	
F25D1.2	
W08A12.3	
C47A10.7	
ZC376.5	TRM1_CAEEL
W02H5.1	
F11A5.1	
F59B1.8	
ZC132.4	
C10G8.5	
Y113G7A.1	
K10D6.4	
ZC443.7	
C39F7.1	
Y43F8C.4	
Y39B6A.3	
Y60A3A.16	
F40F9.8	
T23B12.7	
F10A3.15	
T21H3.2	
Y19D10A.9	
C17E7.1	
Y59A8A.1	CSN1_CAEEL
T16G1.1	
Y51A2B.3	
F59B1.7	
T05C3.7	
ZC302.1	MRE11_CAEEL
C56A3.1	
F18E3.2	
Y32B12B.1	
F32G8.5	
T05C3.6	
C36C5.9	
ZK218.11	
H12D21.9	
T11F9.11	
T20D4.15	
C04E6.3	
C37C3.3	
ZC487.2	
T01D3.3	
F32D8.2	
F17A9.6	
F36G9.5	
ZK856.11	EIF1A_CAEEL
T03D3.14	
F59E11.5	
ZK697.2	
Y60A3A.8	
F11D11.6	
C55A6.6	
K04F1.15	
F35B12.7	
ZK285.2	
F53F4.11	
Y50D4B.5	
C55A1.6	
Y97E10AR.6	
ZK218.7	
W03F9.1	ZPR1_CAEEL
R13D11.1	
F43A11.4	
M162.2	
T05B4.13	
Y73C8C.12	
K09D9.7	
C26F1.5	
F10A3.11	
F59E11.8	
T19B10.12	
Y6G8.3	
B0365.5	
Y102A5C.40	
Y59A8B.22	
F07B7.5	
F41F3.1	
C50H2.2	
K06C4.9	
F19B2.7	
C31G12.2	
Y113G7A.15	
Y69H2.6	
R04B5.4	
R04B5.4	NHR12_CAEEL
R13D7.4	
T10C6.16	
Y39B6A.13	
ZC190.9	
F20A1.8	
T10H4.9	
R13H4.6	
F16B4.9	
Y38A10A.1	
R03H4.1	
C51E3.9	
F21D9.8	
ZC513.3	
R11D1.10	
W07G4.8	
Y22F5A.3	
Y37H2A.13	
R08F11.1	
C13D9.3	
M01B2.11	
F15E11.4	
Y102A5C.32	
Y73C8C.7	
F15H10.3	
C06C6.2	
F07C4.10	
C54E10.3	
Y39B6A.34	APOP1_CAEEL
Y39B6A.34	
F28B1.4	
F18E3.1	
Y45G5AM.7	
ZK1037.8	
Y32G9A.13	
T11F9.2	
Y49C4A.2	
R11G11.6	
ZK105.2	
F20E11.10	
T07F10.6	
H12C20.3	
Y32G9A.2	
B0024.9	THIO2_CAEEL
B0024.9	
C03G6.16	
K09D9.1	
C50B8.2	
C45H4.3	
K04A8.8	
F21F8.3	
B0213.5	NLP30_CAEEL
T11F9.1	
ZK262.11	
F21H7.1	
K07C11.9	COG6_CAEEL
R02F11.1	
H39E23.2	
B0250.6	
C06H5.8	
T10H4.2	
F20D6.6	
C37C3.13	
T22F3.8	
C50H11.11	
Y50D4B.2	
T26H2.3	
Y43F8C.15	
F31E9.6	
C35A5.8	
T27E4.9	HSP17_CAEEL
F16B3.2	
T16A9.4	
T16A9.4	YCYL_CAEEL
F35B12.8	
K09C6.3	
ZC487.4	
H43I07.3	
F59A1.7	
F08H9.7	
T15B7.3	
W06H8.2	
R13D11.6	
C09H5.2	
ZC412.3	YHB8_CAEEL
ZC404.10	
C03A7.2	
H23N18.1	
Y51A2D.9	
Y46H3D.1	
F16H6.2	
C44C3.5	
C10F3.5	PIMT_CAEEL
C10F3.5	
C53A5.11	
T27B7.4	NH115_CAEEL
T27B7.4	
R11D1.2	
C55A6.10	
C29F3.3	
T19A5.3	
C45B11.4	
Y39B6A.37	
C02E7.4	
F21C10.7	
K08B12.3	
F35E8.12	NH108_CAEEL
F46B3.9	
F17C11.10	
T28A11.4	
Y43F8B.11	
F14H3.3	
Y113G7A.12	
Y59A8B.26	
R02D5.9	
T19C4.2	
T06C12.11	
K06C4.11	H2A_CAEEL
F14D7.7	
F53F1.7	
F17A9.4	
T27C5.8	
K01D12.4	
W04D2.4	
C47A10.3	
K03B4.6	
B0238.12	
H14N18.3	
C08B6.7	
F57A8.2	
T20B3.2	TNNI3_CAEEL
F53E10.5	
F53F4.2	
F28H7.6	
C03E10.1	
T10G3.4	
C50H2.5	
C18C4.7	
T25F10.1	
K09G1.3	
Y44A6C.2	
Y43F8C.18	
K09H11.9	
R186.7	
C30G7.2	
T08B1.6	
K04F1.12	
Y19D10A.2	
F46B3.5	
Y38H6C.21	
C24B9.14	
K09H11.15	
C14A6.12	
Y45G12C.3	
ZK488.6	
F40G12.6	
Y5H2B.3	
F31F4.11	
ZC404.3	SPE39_CAEEL
ZC404.3	
Y38H6C.16	
T06E6.10	
K10D6.2	
Y6G8.2	
Y116F11B.8	
K07C11.5	TIMPL_CAEEL
ZC376.4	
Y50D4C.4	XYLT_CAEEL
ZK488.10	
R10D12.1	
C17E7.7	
K07C5.13	
C06B3.3	
W06G6.6	
F13A2.8	
Y6E2A.5	
Y61B8A.4	
F18E2.1	
F52F10.4	
F55C5.9	
F44G3.8	
F32D8.13	
F17C11.17	
F57F4.3	
F55B12.8	
F54B8.9	
F41F3.8	
F47D2.8	
D1065.1	
C24B9.5	
C52E4.1	CPR1_CAEEL
E03D2.4	
F11D11.12	
F37B4.1	
C06B3.10	
F44E7.5	
R10D12.15	
C18B10.4	
Y51A2D.11	
C33G8.4	
F58H1.5	
F38B7.4	
F33E11.1	
Y5H2A.4	
F08E10.6	
C13B7.2	
F41H8.1	
Y94A7B.7	
T27F2.2	
F18E2.3	
Y59A8B.10	
D1054.12	
Y69H2.2	
C05E4.10	
T21C9.8	
C49G7.8	
F10A3.17	
Y57E12B.3	
C14C11.4	
F29G9.5	PRS4_CAEEL
W02F12.4	
R09E12.9	
C25E10.7	
F39G3.6	
F14F8.11	
F11D11.4	
F35F10.12	
Y51A2D.8	
W07G4.3	
F20D6.12	
F19F10.8	
T15B7.12	
F45D3.4	
C27H6.3	
C27A7.8	
F35F10.5	
K06B4.3	
T26E4.2	
K03D7.2	
R09B5.7	
F49A5.8	
C06H2.6	
C29F3.2	WRT8_CAEEL
T10C6.6	
C18G1.6	
F11A5.18	
W01A11.3	UNC83_CAEEL
W01A11.3	
F25G6.5	STDH4_CAEEL
Y116F11B.13	
C50C10.2	
ZK856.4	
B0238.9	
F07B7.10	H2A_CAEEL
K01D12.5	
T28A11.18	
T11A5.3	
F09F3.11	
Y40B10A.6	
F13A7.13	
AH10.1	
F52E1.7	
T10B5.3	
T03D8.5	
R90.2	
F54B8.4	
R07B7.15	
F25B3.6	
C55A1.15	
C04F2.1	
K03B8.3	NAS18_CAEEL
Y19D10B.3	
F32H5.1	
Y44A6D.5	
C27A7.9	
AC3.6	
C01G10.8	
C25E10.3	
T08G5.2	
C49G7.11	
C07G3.2	
R02C2.7	
Y46H3B.1	
C34D1.5	
F57A10.6	
B0554.7	
H23N18.6	
K07B1.6	
T10B5.5	
VC5.4	TIP60_CAEEL
Y60A3A.31	
Y38H6A.3	
AC3.8	
F28G4.2	
T25E12.8	
K07C6.3	
M04C3.1	
K08H10.4	UDA1_CAEEL
K02E2.11	
Y59A8B.4	
F43H9.1	
T10H4.11	
T05H4.11	
AC3.1	
C12D8.16	
K11D12.2	
F37B4.8	
Y32G9B.1	
T04H1.9	
F41B5.12	
K12D9.7	
F15B9.10	
Y47D7A.9	
C15H11.13	
M01B2.8	
K04A8.1	
E03D2.3	
F26D11.6	
F54B8.11	
R11G11.7	
F19F10.9	
Y47D7A.11	
H09F14.1	
C43D7.4	
F46B3.15	
T05B11.3	
T10C6.10	
ZK287.2	
F22F7.6	
T09H2.1	
D1054.13	SPCS_CAEEL
T06E6.8	
Y42A5A.4	
F14D7.14	
C15H11.2	
T28H10.2	
Y39B6A.6	
F02D8.9	
F21F8.4	
AC3.12	
F46B6.9	
K09H11.7	
D1054.19	
C35A11.4	
F31D4.8	
F31F4.9	
C52E4.2	MIF2_CAEEL
C52E4.2	
C50H2.10	
EGAP798.1	
F44C8.9	
C04E6.2	
C12D5.4	
C17B7.5	
F41B5.7	
B0222.6	
C13C4.7	
K01D12.13	
R04B5.11	
F41F3.7	
C17B7.1	
F14H3.14	
B0348.2	
Y113G7B.16	CK5P3_CAEEL
T05G11.6	
F53H10.2	
C12D8.15	
T01C4.6	
Y39H10B.1	
F27B10.1	
C04E12.7	
F57F5.1	
F09C6.13	
C53A3.3	
Y50D4A.6	
F23B12.1	
ZC443.3	
H05B21.2	
C15H11.7	PSA6_CAEEL
M02H5.1	
T28A11.1	
C36C5.15	
C29F3.1	
C01B4.9	
M03F8.1	
K08G2.7	
T04C12.1	
F20G2.6	
C54D10.1	
T27E4.2	HSP11_CAEEL
T08G5.3	
F59B1.6	
M01B2.9	
W06H8.1	
F55C9.8	
Y116F11B.5	
T18H9.6	
F45F2.3	H4_CAEEL
T23D5.12	
F20G2.4	NAS24_CAEEL
Y38H6C.2	
F26D2.11	
C24B9.6	
F32D8.9	
C02E7.1	
T02B11.8	
Y113G7B.5	
T16A9.5	
T01G6.9	
F28F8.1	
Y43F8B.28	
Y50D4B.6	
R08H2.13	
F41E6.4	
C10G8.3	
F10G2.9	
H24O09.2	
C15C8.2	
Y102A5C.18	
T26E4.9	
C05E4.6	
C01G10.10	
T28C12.5	
F28G4.1	
T05G11.7	
R10D12.8	
F29G9.6	
F36D4.4	
C13A2.6	
T13F3.8	
C02H6.1	
C47E8.11	
T16G1.7	
Y39B6A.48	
Y102A5C.27	
F59E11.13	
T05E12.3	
R07B7.8	
ZC317.1	
Y61A9LA.1	
C33G8.12	
K08D9.5	
F45D3.1	
F43H9.4	
F56A12.1	
C54G10.3	
K07C5.9	
F14H8.2	
F09G2.7	
K01D12.10	
F15E11.15	
F32G8.4	YV6L_CAEEL
F11A5.10	
C08B6.2	
C18G1.7	
Y94A7B.8	
F55C5.4	
F16B4.2	
F36F12.7	
T11A5.6	
Y57E12AL.5	MED6_CAEEL
F47G9.4	RN207_CAEEL
F57B1.9	
W02F12.5	
Y75B7AL.4	
F25C8.4	
C15C8.4	
Y94A7B.1	
E01B7.2	
F07C4.2	
C54E10.4	
W02H5.9	
Y80D3A.3	
Y69H2.15	
T06E6.15	
F46B6.4	
ZK285.1	
W02H5.4	
C05C8.7	
ZC513.8	
F38H12.1	
Y37H2A.1	
K12B6.8	
T25E12.13	
D2023.6	
C39F7.2	
K06B4.15	
C43D7.9	
T08G3.1	
F35E12.8	
T11F9.12	
C25F9.8	
T26H5.4	
W01F3.2	
C02A12.8	
F36G9.6	
K11G9.3	
C10G8.4	
F40F9.6	
C13C4.8	
C14C10.7	
Y51A2B.9	
H34P18.1	
Y39H10A.3	
F13H6.4	
ZK856.14	
F07G11.2	
ZC178.1	
Y32B12C.3	
F25D1.3	
D1014.3	
ZK863.3	ELP3_CAEEL
F14F9.3	
F56H9.5	LIN25_CAEEL
T22G5.4	
C09H5.3	
W04E12.7	
ZK384.6	
T05C3.5	
T04C12.8	
F40D4.11	
K06C4.1	
T20D4.16	
DC2.1	
F28A12.4	
Y46H3C.3	
F23H12.8	
ZK697.3	
Y38H6C.11	
C06H5.13	
T21H3.1	
Y32B12B.6	
F07G11.9	
C13F10.2	
M03F8.3	
C53A5.4	
B0238.13	
Y68A4A.10	
C04F5.1	SID1_CAEEL
ZK836.2	
ZK836.2	DHTK1_CAEEL
Y51A2B.2	
F28H7.10	
M04G12.3	GCY34_CAEEL
F44A2.3	
F32D8.8	
Y44A6C.1	
B0399.1	
K09G1.4	
H12D21.15	
C56A3.2	
F13A7.1	
F32D8.3	
K04F1.14	
F08H9.9	
Y51A2A.12	
W06A7.4	
Y19D10A.16	
C14A6.6	
D1086.2	
C36C5.4	
F35B12.1	
C16D9.7	
Y97E10AR.3	
C55A6.9	PAF1_CAEEL
ZK262.3	LIP1_CAEEL
T23D5.8	
F08F3.4	
Y73C8B.5	
Y43F8C.5	
T03D3.6	
Y54B9A.1	
F41E6.13	
F53C11.7	
R07B5.5	
F10A3.16	
T08G5.15	
C38C3.3	
F48G7.2	
F37B4.13	
F38A6.1	
F38A6.1	PHA4_CAEEL
E02C12.12	
Y68A4B.3	
K02E11.1	
F59A1.4	
F47C10.6	
H12D21.1	
F07C4.9	
C14C6.4	
T01C3.9	
Y32F6A.2	
F40C5.3	
F53F4.1	
F56A4.1	NAS2_CAEEL
F45F2.2	
W06D12.5	
D1065.5	
C47E8.5	HSP90_CAEEL
F15H10.1	COL12_CAEEL
Y5H2B.5	
T21C9.7	
T08H10.3	
Y75B12B.5	CYP3_CAEEL
F28F8.8	
ZK228.10	
F26F12.3	
F56E10.2	
F44C8.1	
Y43F8C.3	
T09D3.4	
T06C12.4	
F26F12.1	
K10C9.3	
F20E11.6	
F29F11.2	
ZC190.2	
F25B4.2	
C47A10.8	
W08A12.4	
C49G7.3	
C38D9.6	
M01B2.12	
T06E6.3	
F11A5.7	
F55A11.5	
F58B4.6	
B0507.5	
C06C6.1	
F40D4.6	
H19N07.2	
H19N07.2	UBP7_CAEEL
F10D2.8	
T10B5.2	
F09G2.1	
F02D8.4	
R13D11.11	
K07C11.2	
CD4.4	
C47E8.6	
C06C6.7	
C07G3.9	
F31F4.14	
H39E23.1	
H39E23.1	PAR1_CAEEL
K06H6.5	
Y19D10B.2	
C18G1.5	H14_CAEEL
C02E7.2	
T01G6.1	
Y116F11B.3	
F11A5.15	
C52E4.6	
B0554.4	
Y6E2A.10	
B0238.15	
F08H9.1	
C29F3.4	
T04C12.2	
Y69H2.10	
F55A11.1	
C31B8.7	
F14F8.7	
Y20C6A.2	
R11D1.8	RL28_CAEEL
F57B1.3	
T15B7.11	
W01A11.2	
T23D5.2	
C25F9.16	
R10E8.6	
B0222.8	COL10_CAEEL
C53A5.9	
F37B4.7	FOLT2_CAEEL
Y38H6C.20	
F48G7.13	
H10D18.6	
K12D9.3	
T25E12.7	
T27E4.1	
F55A11.4	
T10H4.12	CPR3_CAEEL
Y39H10A.2	
K11G9.2	
ZC513.10	
T25E12.4	
T25E12.4	DKF2_CAEEL
K04A8.2	
F11D11.7	
C37H5.11	
K03B8.2	NAS17_CAEEL
F09C6.11	
C02E7.9	
C24B9.8	
Y43F8B.10	
F14H3.2	YSWJ_CAEEL
F25G6.1	
C35A5.10	YE1A_CAEEL
ZC142.2	
C25E10.4	
Y44A6D.3	
C12D5.8	
W02D7.9	
W01A11.5	
T20B3.3	
Y59A8B.1	
C01B7.7	
F47B8.11	
T24A6.16	
F58E10.7	
C45H4.14	
T19H12.9	
C05E4.12	
Y50E8A.1	
Y26G10.5	
F46B6.3	
Y47D7A.14	
F44G3.12	
F53F4.18	
C17E7.2	
C18C4.10	KLC_CAEEL
C18C4.10	
C02A12.9	
C25E10.8	
ZK1055.5	
F21C10.1	
R04B5.3	
Y38A10A.2	
F15E11.11	
F26F2.7	TAPT1_CAEEL
K07C6.11	
F44G3.10	
ZC196.6	
C01B7.4	
R09B5.8	
F44E7.6	
AC3.10	
F25E5.14	
F49H6.13	
C50C10.8	
T01G5.8	
C50F4.14	
C50F4.14	FUCT1_CAEEL
AC3.5	YQ02_CAEEL
AC3.5	
R90.3	
C06B8.10	
Y59A8B.21	
C31G12.1	
C14C11.1	
F15H10.9	
Y113G7A.3	
ZK218.1	
T28A11.7	
C33G8.5	
T26E4.8	
F21H7.7	
DC2.8	
C50H11.4	
F26D2.10	
D1054.3	
R02C2.3	
F09F3.10	
T10C6.5	CWC15_CAEEL
F47D2.5	
ZC404.9	
F32D8.4	
T19C9.8	
F19F10.5	
R13H4.7	
C06H2.5	
F18E2.4	
B0365.6	
Y39B6A.23	
T20D4.2	
K04A8.9	
ZK488.7	
C50B6.11	
F46B3.11	
Y44A6B.1	
C09H5.5	
F58H1.4	
F46E10.18	
Y116F11B.12	
Y116F11B.12	GALT4_CAEEL
ZC302.3	
T23B12.3	
T10C6.4	
F13A2.2	
T03E6.2	
T26E4.1	
F55C9.11	
F44C8.10	
F26F2.11	
Y51A2A.7	
C12D8.19	
Y51A2A.1	
H10D18.1	
F58H1.8	
Y61A9LA.8	ZC3HE_CAEEL
F55B12.5	
F54E2.3	
Y38H6C.19	
F44G3.5	
ZC411.1	
ZC190.6	
B0024.14	
T09F5.1	
C35A5.7	
K02H11.7	
C27H6.4	
C45H4.9	
C24G6.6	
F36F12.2	
R11H6.3	
K01D12.8	
F57A8.4	
F14D7.1	
ZC412.8	
ZC15.3	
T19A5.2	
Y43F8C.14	ANI3_CAEEL
T28C12.2	
K07B1.1	
F43H9.2	
T27E4.8	HSP11_CAEEL
T03D8.6	
K09C6.2	
F25H9.2	
C45B11.1	
C06H5.2	
Y32B12B.5	
C32C4.7	
F23H12.3	
F31D4.3	
F07D3.3	
F15B9.1	
F53E10.4	
T25F10.4	
F16H6.3	
R11D1.3	
T06E6.9	
K06A4.10	
C10F3.4	GDPP1_CAEEL
