ensembl_gene_id	uniprot_swissprot
ENSG00000167553	
ENSG00000196440	
ENSG00000269185	
ENSG00000269891	RHG19_HUMAN
ENSG00000165584	SSX3_HUMAN
ENSG00000165584	
ENSG00000137869	CP19A_HUMAN
ENSG00000167553	TBA1C_HUMAN
ENSG00000163157	
ENSG00000169006	NTR2_HUMAN
ENSG00000104408	EIF3E_HUMAN
ENSG00000137869	
ENSG00000126107	HECD3_HUMAN
ENSG00000186838	
ENSG00000163157	TMOD4_HUMAN
ENSG00000203879	GDIA_HUMAN
ENSG00000203879	
ENSG00000185523	CA227_HUMAN
ENSG00000126453	B2L12_HUMAN
ENSG00000215271	HOMEZ_HUMAN
ENSG00000184903	IMP2L_HUMAN
ENSG00000215271	
ENSG00000126453	
ENSG00000184903	
ENSG00000163159	VPS72_HUMAN
ENSG00000163159	
ENSG00000164494	DLP1_HUMAN
ENSG00000112293	PHLD_HUMAN
ENSG00000204645	SSX4_HUMAN
ENSG00000164494	
ENSG00000204645	
ENSG00000141150	RSLAB_HUMAN
ENSG00000103254	F173A_HUMAN
ENSG00000141179	PPCT_HUMAN
ENSG00000103254	
ENSG00000141179	
ENSG00000162769	FLVC1_HUMAN
ENSG00000176401	EID2B_HUMAN
ENSG00000162769	
ENSG00000139620	
ENSG00000139620	KANL2_HUMAN
ENSG00000168172	HOOK3_HUMAN
ENSG00000235194	PPR3E_HUMAN
ENSG00000235194	
ENSG00000168172	
ENSG00000173041	ZN680_HUMAN
ENSG00000160408	SIA7F_HUMAN
ENSG00000120279	MYCT1_HUMAN
ENSG00000120279	
ENSG00000164062	ACPH_HUMAN
ENSG00000156170	
ENSG00000164062	
ENSG00000176396	EID2_HUMAN
ENSG00000156170	NDUF6_HUMAN
ENSG00000198946	SSX4_HUMAN
ENSG00000198946	
ENSG00000160408	
ENSG00000132139	GA2L2_HUMAN
ENSG00000143494	VASH2_HUMAN
ENSG00000132139	
ENSG00000129473	
ENSG00000143494	
ENSG00000129473	B2CL2_HUMAN
ENSG00000027847	B4GT7_HUMAN
ENSG00000151092	NGLY1_HUMAN
ENSG00000027847	
ENSG00000143398	
ENSG00000126088	DCUP_HUMAN
ENSG00000011638	
ENSG00000113263	
ENSG00000011638	TM159_HUMAN
ENSG00000126088	
ENSG00000105198	PP13_HUMAN
ENSG00000108342	
ENSG00000105198	
ENSG00000151092	
ENSG00000108342	CSF3_HUMAN
ENSG00000143398	PI51A_HUMAN
ENSG00000087269	NOP14_HUMAN
ENSG00000146469	VIP_HUMAN
ENSG00000087269	
ENSG00000146469	
ENSG00000113263	ITK_HUMAN
ENSG00000134324	
ENSG00000164828	SUN1_HUMAN
ENSG00000167994	R3GEF_HUMAN
ENSG00000162415	ZSWM5_HUMAN
ENSG00000167994	
ENSG00000164828	
ENSG00000186603	HPDL_HUMAN
ENSG00000134324	LPIN1_HUMAN
ENSG00000129270	
ENSG00000174606	ANGE2_HUMAN
ENSG00000136514	RTP4_HUMAN
ENSG00000174606	
ENSG00000137502	RAB30_HUMAN
ENSG00000129270	MMP28_HUMAN
ENSG00000177675	
ENSG00000137502	
ENSG00000125409	TEKT3_HUMAN
ENSG00000157005	SMS_HUMAN
ENSG00000125409	
ENSG00000177675	C163B_HUMAN
ENSG00000198471	RTP2_HUMAN
ENSG00000249861	LEG16_HUMAN
ENSG00000249861	
ENSG00000228804	
ENSG00000125388	GRK4_HUMAN
ENSG00000159352	PSMD4_HUMAN
ENSG00000125388	
ENSG00000159352	
ENSG00000112578	BYST_HUMAN
ENSG00000198373	WWP2_HUMAN
ENSG00000198373	
ENSG00000112578	
ENSG00000112320	SOBP_HUMAN
ENSG00000165795	NDRG2_HUMAN
ENSG00000017483	S38A5_HUMAN
ENSG00000119681	LTBP2_HUMAN
ENSG00000119681	
ENSG00000232671	
ENSG00000006659	PPL13_HUMAN
ENSG00000017483	
ENSG00000154928	
ENSG00000006659	
ENSG00000132000	
ENSG00000230657	
ENSG00000132000	PONL1_HUMAN
ENSG00000258643	B2CL2_HUMAN
ENSG00000258643	
ENSG00000154928	EPHB1_HUMAN
ENSG00000132600	
ENSG00000196247	
ENSG00000196247	ZN107_HUMAN
ENSG00000113916	BCL6_HUMAN
ENSG00000113916	
ENSG00000268977	
ENSG00000136643	KS6C1_HUMAN
ENSG00000126264	HCST_HUMAN
ENSG00000178573	
ENSG00000143373	
ENSG00000178573	MAF_HUMAN
ENSG00000136643	
ENSG00000107672	NSE4A_HUMAN
ENSG00000165972	
ENSG00000126457	
ENSG00000100836	PABP2_HUMAN
ENSG00000143373	ZN687_HUMAN
ENSG00000165972	CCD38_HUMAN
ENSG00000100836	
ENSG00000107672	
ENSG00000132600	ANM7_HUMAN
ENSG00000184009	ACTG_HUMAN
ENSG00000251655	
ENSG00000145703	IQGA2_HUMAN
ENSG00000117707	
ENSG00000145703	
ENSG00000126457	ANM1_HUMAN
ENSG00000135406	PERI_HUMAN
ENSG00000117707	PROX1_HUMAN
ENSG00000135406	
ENSG00000184009	
ENSG00000127528	KLF2_HUMAN
ENSG00000168589	
ENSG00000127528	
ENSG00000168589	DLRB2_HUMAN
ENSG00000173114	LRRN3_HUMAN
ENSG00000173114	
ENSG00000165795	
ENSG00000105679	G3PT_HUMAN
ENSG00000214013	
ENSG00000105679	
ENSG00000145863	GBRA6_HUMAN
ENSG00000145863	
ENSG00000145451	GLRA3_HUMAN
ENSG00000163629	PTN13_HUMAN
ENSG00000163629	
ENSG00000112029	FBX5_HUMAN
ENSG00000139344	HUTI_HUMAN
ENSG00000139344	
ENSG00000146285	SCML4_HUMAN
ENSG00000146285	
ENSG00000011600	
ENSG00000254019	
ENSG00000154768	
ENSG00000154768	CQ050_HUMAN
ENSG00000204882	GPR20_HUMAN
ENSG00000214013	GANC_HUMAN
ENSG00000163235	TGFA_HUMAN
ENSG00000163235	
ENSG00000011600	TYOBP_HUMAN
ENSG00000166821	
ENSG00000166821	PX11A_HUMAN
ENSG00000103310	
ENSG00000138829	FBN2_HUMAN
ENSG00000103310	ZP2_HUMAN
ENSG00000178035	
ENSG00000138829	
ENSG00000168081	
ENSG00000168081	PNOC_HUMAN
ENSG00000178035	IMDH2_HUMAN
ENSG00000143393	PI4KB_HUMAN
ENSG00000164543	ST17A_HUMAN
ENSG00000143499	SMYD2_HUMAN
ENSG00000143499	
ENSG00000197008	
ENSG00000184489	TP4A3_HUMAN
ENSG00000197008	ZN138_HUMAN
ENSG00000184489	
ENSG00000143393	
ENSG00000105205	LPPL_HUMAN
ENSG00000186918	ZN395_HUMAN
ENSG00000165816	VWA2_HUMAN
ENSG00000165816	
ENSG00000168594	
ENSG00000186918	
ENSG00000156885	CX6A2_HUMAN
ENSG00000168594	ADA29_HUMAN
ENSG00000268702	
ENSG00000022355	GBRA1_HUMAN
ENSG00000152104	PTN14_HUMAN
ENSG00000022355	
ENSG00000132781	
ENSG00000152104	
ENSG00000166341	PCD16_HUMAN
ENSG00000176723	
ENSG00000176723	ZN843_HUMAN
ENSG00000092096	S22AH_HUMAN
ENSG00000127527	
ENSG00000092096	
ENSG00000171316	CHD7_HUMAN
ENSG00000196781	TLE1_HUMAN
ENSG00000196781	
ENSG00000149177	PTPRJ_HUMAN
ENSG00000149177	
ENSG00000132781	MUTYH_HUMAN
ENSG00000150527	
ENSG00000171316	
ENSG00000170074	F153A_HUMAN
ENSG00000117724	CENPF_HUMAN
ENSG00000170074	
ENSG00000140691	
ENSG00000140691	ARMC5_HUMAN
ENSG00000136250	AOAH_HUMAN
ENSG00000136250	
ENSG00000172660	RBP56_HUMAN
ENSG00000172660	
ENSG00000106603	COA1_HUMAN
ENSG00000232434	CI172_HUMAN
ENSG00000143390	RFX5_HUMAN
ENSG00000170525	F263_HUMAN
ENSG00000127527	EP15R_HUMAN
ENSG00000143390	
ENSG00000170525	
ENSG00000104953	TLE6_HUMAN
ENSG00000106603	
ENSG00000150527	CTGE5_HUMAN
ENSG00000054148	PHP14_HUMAN
ENSG00000068438	TRM7_HUMAN
ENSG00000162004	
ENSG00000082482	
ENSG00000187122	SLIT1_HUMAN
ENSG00000158042	RM17_HUMAN
ENSG00000104953	
ENSG00000187122	
ENSG00000126243	LRFN3_HUMAN
ENSG00000158042	
ENSG00000068438	
ENSG00000132773	TOE1_HUMAN
ENSG00000175311	ANS4B_HUMAN
ENSG00000121335	PRB2_HUMAN
ENSG00000105677	TM147_HUMAN
ENSG00000082482	KCNK2_HUMAN
ENSG00000121335	
ENSG00000132773	
ENSG00000105677	
ENSG00000155657	TITIN_HUMAN
ENSG00000162004	CCD78_HUMAN
ENSG00000167995	BEST1_HUMAN
ENSG00000167995	
ENSG00000159289	GOG6A_HUMAN
ENSG00000214050	
ENSG00000155657	
ENSG00000214050	FBX16_HUMAN
ENSG00000186417	GLDN_HUMAN
ENSG00000173531	
ENSG00000186417	
ENSG00000239704	CDRT4_HUMAN
ENSG00000103316	
ENSG00000239704	
ENSG00000128512	
ENSG00000213921	LEUTX_HUMAN
ENSG00000070759	TESK2_HUMAN
ENSG00000103316	CRYM_HUMAN
ENSG00000070759	
ENSG00000136636	KCTD3_HUMAN
ENSG00000136636	
ENSG00000112576	CCND3_HUMAN
ENSG00000114491	UMPS_HUMAN
ENSG00000128512	DOCK4_HUMAN
ENSG00000140527	WDR93_HUMAN
ENSG00000173531	HGFL_HUMAN
ENSG00000140527	
ENSG00000112576	
ENSG00000114491	
ENSG00000236624	
ENSG00000169129	AF1L2_HUMAN
ENSG00000169129	
ENSG00000167178	
ENSG00000167178	ISLR2_HUMAN
ENSG00000132763	MMAC_HUMAN
ENSG00000150625	GPM6A_HUMAN
ENSG00000130055	GDPD2_HUMAN
ENSG00000226807	
ENSG00000150625	
ENSG00000132570	PHS2_HUMAN
ENSG00000132570	
ENSG00000132017	DCA15_HUMAN
ENSG00000132017	
ENSG00000163492	
ENSG00000188124	O2AG2_HUMAN
ENSG00000117450	PRDX1_HUMAN
ENSG00000105204	DYR1B_HUMAN
ENSG00000143416	SBP1_HUMAN
ENSG00000163492	CC141_HUMAN
ENSG00000105204	
ENSG00000143416	
ENSG00000135451	
ENSG00000259024	
ENSG00000075340	ADDB_HUMAN
ENSG00000135451	TROAP_HUMAN
ENSG00000136840	SIA7D_HUMAN
ENSG00000144681	STAC_HUMAN
ENSG00000136840	
ENSG00000144681	
ENSG00000176473	WDR25_HUMAN
ENSG00000177943	AEGP_HUMAN
ENSG00000117448	AK1A1_HUMAN
ENSG00000176473	
ENSG00000117448	
ENSG00000205138	SDHF1_HUMAN
ENSG00000119682	
ENSG00000170803	O2AG1_HUMAN
ENSG00000187231	SESD1_HUMAN
ENSG00000187231	
ENSG00000139083	ETV6_HUMAN
ENSG00000126947	ARMX1_HUMAN
ENSG00000139083	
ENSG00000166446	CDYL2_HUMAN
ENSG00000166446	
ENSG00000159377	PSB4_HUMAN
ENSG00000112031	RF1ML_HUMAN
ENSG00000075340	
ENSG00000076826	CAMP3_HUMAN
ENSG00000181392	
ENSG00000152705	CTSR3_HUMAN
ENSG00000181392	SYNE4_HUMAN
ENSG00000112031	
ENSG00000119682	AREL1_HUMAN
ENSG00000163938	
ENSG00000042781	USH2A_HUMAN
ENSG00000197386	HD_HUMAN
ENSG00000069011	PITX1_HUMAN
ENSG00000144331	Z385B_HUMAN
ENSG00000069011	
ENSG00000144331	
ENSG00000164938	T53I1_HUMAN
ENSG00000197386	
ENSG00000169246	
ENSG00000163938	GNL3_HUMAN
ENSG00000132522	
ENSG00000164938	
ENSG00000183733	FIGLA_HUMAN
ENSG00000113327	GBRG2_HUMAN
ENSG00000132522	GPS2_HUMAN
ENSG00000113327	
ENSG00000181619	GP135_HUMAN
ENSG00000169246	NPPL3_HUMAN
ENSG00000177575	C163A_HUMAN
ENSG00000175619	OR4B1_HUMAN
ENSG00000177575	
ENSG00000172208	OR4X2_HUMAN
ENSG00000174799	CP135_HUMAN
ENSG00000176567	OR4X1_HUMAN
ENSG00000170613	FA71B_HUMAN
ENSG00000186765	FSCN2_HUMAN
ENSG00000184933	OR6A2_HUMAN
ENSG00000198039	ZN273_HUMAN
ENSG00000198039	
ENSG00000121380	B2L14_HUMAN
ENSG00000166363	O10A5_HUMAN
ENSG00000166363	
ENSG00000137075	RNF38_HUMAN
ENSG00000121380	
ENSG00000170790	O10A2_HUMAN
ENSG00000147262	GP119_HUMAN
ENSG00000129226	CD68_HUMAN
ENSG00000076924	SYF1_HUMAN
ENSG00000129226	
ENSG00000076924	
ENSG00000176555	OR4S1_HUMAN
ENSG00000129315	CCNT1_HUMAN
ENSG00000129315	
ENSG00000176547	OR4C3_HUMAN
ENSG00000176540	OR4C5_HUMAN
ENSG00000237388	O4A47_HUMAN
ENSG00000224186	
ENSG00000163510	CWC22_HUMAN
ENSG00000163510	
ENSG00000134597	RBMX2_HUMAN
ENSG00000152672	CLC4F_HUMAN
ENSG00000152672	
ENSG00000134597	
ENSG00000175106	TV23C_HUMAN
ENSG00000175106	
ENSG00000153233	PTPRR_HUMAN
ENSG00000108094	
ENSG00000108094	CUL2_HUMAN
ENSG00000175895	PKHF2_HUMAN
ENSG00000137075	
ENSG00000153233	
ENSG00000156172	CH037_HUMAN
ENSG00000132780	
ENSG00000156466	GDF6_HUMAN
ENSG00000226490	
ENSG00000239382	
ENSG00000140682	
ENSG00000196482	ERR3_HUMAN
ENSG00000150627	WDR17_HUMAN
ENSG00000170035	
ENSG00000198876	DCA12_HUMAN
ENSG00000150627	
ENSG00000239382	ALKB6_HUMAN
ENSG00000170035	UB2E3_HUMAN
ENSG00000140682	TGFI1_HUMAN
ENSG00000196482	
ENSG00000132780	NASP_HUMAN
ENSG00000183092	BEGIN_HUMAN
ENSG00000183092	
ENSG00000185504	
ENSG00000167103	PI5L1_HUMAN
ENSG00000170782	O10A4_HUMAN
ENSG00000025796	SEC63_HUMAN
ENSG00000106605	BIEA_HUMAN
ENSG00000185504	FP100_HUMAN
ENSG00000106605	
ENSG00000025796	
ENSG00000092978	GPTC2_HUMAN
ENSG00000132005	RFX1_HUMAN
ENSG00000213760	VATG2_HUMAN
ENSG00000116031	CLC4K_HUMAN
ENSG00000132005	
ENSG00000008838	
ENSG00000213760	
ENSG00000008838	MED24_HUMAN
ENSG00000166368	OR2D2_HUMAN
ENSG00000115232	
ENSG00000182053	TR49B_HUMAN
ENSG00000116035	VAX2_HUMAN
ENSG00000162814	
ENSG00000184154	
ENSG00000198960	ARMX6_HUMAN
ENSG00000248540	
ENSG00000162814	SPT17_HUMAN
ENSG00000184154	LRC51_HUMAN
ENSG00000143442	POGZ_HUMAN
ENSG00000159588	
ENSG00000171045	
ENSG00000204498	
ENSG00000103121	
ENSG00000067533	RRP15_HUMAN
ENSG00000204498	IKBL1_HUMAN
ENSG00000171045	TSNA1_HUMAN
ENSG00000115232	ITA4_HUMAN
ENSG00000103121	COXM2_HUMAN
ENSG00000159588	CCD17_HUMAN
ENSG00000166823	MESP1_HUMAN
ENSG00000113328	
ENSG00000184154	TOMT_HUMAN
ENSG00000164220	PAR3_HUMAN
ENSG00000143442	
ENSG00000156467	QCR7_HUMAN
ENSG00000113328	CCNG1_HUMAN
ENSG00000156467	
ENSG00000181104	PAR1_HUMAN
ENSG00000152926	ZN117_HUMAN
ENSG00000104093	DMXL2_HUMAN
ENSG00000181104	
ENSG00000104093	
ENSG00000270617	
ENSG00000092969	TGFB2_HUMAN
ENSG00000129009	ISLR_HUMAN
ENSG00000129009	
ENSG00000116039	VATB1_HUMAN
ENSG00000136908	DPM2_HUMAN
ENSG00000156711	MK13_HUMAN
ENSG00000228208	
ENSG00000156711	
ENSG00000136908	
ENSG00000159592	GPBL1_HUMAN
ENSG00000116039	
ENSG00000082781	ITB5_HUMAN
ENSG00000167778	SPRY3_HUMAN
ENSG00000167778	
ENSG00000082781	
ENSG00000229833	PT100_HUMAN
ENSG00000229833	
ENSG00000178358	OR2D3_HUMAN
ENSG00000143375	
ENSG00000159596	TMM69_HUMAN
ENSG00000213462	ENR1_HUMAN
ENSG00000165494	PCF11_HUMAN
ENSG00000224420	ADM5_HUMAN
ENSG00000164251	
ENSG00000165494	
ENSG00000164251	PAR2_HUMAN
ENSG00000071859	FA50A_HUMAN
ENSG00000143353	LYPL1_HUMAN
ENSG00000143375	CING_HUMAN
ENSG00000071859	
ENSG00000248385	TARM1_HUMAN
ENSG00000197429	IPP_HUMAN
ENSG00000149054	ZN215_HUMAN
ENSG00000149054	
ENSG00000188095	
ENSG00000188095	MESP2_HUMAN
ENSG00000109265	K1211_HUMAN
ENSG00000197006	
ENSG00000109265	
ENSG00000196660	ZNT10_HUMAN
ENSG00000197006	METL9_HUMAN
ENSG00000129255	
ENSG00000151093	
ENSG00000129255	MPU1_HUMAN
ENSG00000150628	SPAT4_HUMAN
ENSG00000150628	
ENSG00000151093	OXSM_HUMAN
ENSG00000105202	
ENSG00000092529	CAN3_HUMAN
ENSG00000171643	S100Z_HUMAN
ENSG00000105202	FBRL_HUMAN
ENSG00000174611	KY_HUMAN
ENSG00000182446	NPL4_HUMAN
ENSG00000182446	
ENSG00000092529	
ENSG00000268400	
ENSG00000174611	
ENSG00000107223	EDF1_HUMAN
ENSG00000166825	AMPN_HUMAN
ENSG00000188452	CERKL_HUMAN
ENSG00000166825	
ENSG00000171136	REL3_HUMAN
ENSG00000171136	
ENSG00000226979	TNFB_HUMAN
ENSG00000214891	
ENSG00000258881	
ENSG00000082458	
ENSG00000146757	ZNF92_HUMAN
ENSG00000143367	TUFT1_HUMAN
ENSG00000143367	
ENSG00000082458	DLG3_HUMAN
ENSG00000146757	
ENSG00000104998	I27RA_HUMAN
ENSG00000062582	RT24_HUMAN
ENSG00000062582	
ENSG00000164122	ASB5_HUMAN
ENSG00000164122	
ENSG00000086015	MAST2_HUMAN
ENSG00000149050	ZN214_HUMAN
ENSG00000170909	OSCAR_HUMAN
ENSG00000165355	FBX33_HUMAN
ENSG00000165355	
ENSG00000144031	ANR53_HUMAN
ENSG00000086015	
ENSG00000144031	
ENSG00000162992	NDF1_HUMAN
ENSG00000145708	CRHBP_HUMAN
ENSG00000145708	
ENSG00000136628	SYEP_HUMAN
ENSG00000167996	
ENSG00000104290	
ENSG00000174788	
ENSG00000170909	
ENSG00000143376	
ENSG00000174788	PCP2_HUMAN
ENSG00000165379	LRFN5_HUMAN
ENSG00000113396	
ENSG00000165379	
ENSG00000167996	FRIH_HUMAN
ENSG00000144043	TX261_HUMAN
ENSG00000258850	
ENSG00000113396	S27A6_HUMAN
ENSG00000144043	
ENSG00000189139	FSCB_HUMAN
ENSG00000169169	
ENSG00000167106	F102A_HUMAN
ENSG00000187867	PALM3_HUMAN
ENSG00000126790	T3HPD_HUMAN
ENSG00000187867	
ENSG00000143376	SNX27_HUMAN
ENSG00000182612	
ENSG00000185559	
ENSG00000182612	TSN10_HUMAN
ENSG00000179476	CN028_HUMAN
ENSG00000179476	
ENSG00000117461	P55G_HUMAN
ENSG00000117461	
ENSG00000169169	CPT1C_HUMAN
ENSG00000162813	BPNT1_HUMAN
ENSG00000185559	DLK1_HUMAN
ENSG00000162813	
ENSG00000138162	TACC2_HUMAN
ENSG00000055163	
ENSG00000138162	
ENSG00000179454	KLH28_HUMAN
ENSG00000179454	
ENSG00000117472	TSN1_HUMAN
ENSG00000127191	
ENSG00000084110	HUTH_HUMAN
ENSG00000084110	
ENSG00000104290	FZD3_HUMAN
ENSG00000127191	TRAF2_HUMAN
ENSG00000213390	
ENSG00000124357	NAGK_HUMAN
ENSG00000213390	RHG19_HUMAN
ENSG00000124357	
ENSG00000091844	RGS17_HUMAN
ENSG00000016864	GL8D1_HUMAN
ENSG00000159409	CELF3_HUMAN
ENSG00000126790	
ENSG00000158077	NAL14_HUMAN
ENSG00000213121	
ENSG00000016864	
ENSG00000086205	FOLH1_HUMAN
ENSG00000230891	
ENSG00000159409	
ENSG00000086205	
ENSG00000181790	BAI1_HUMAN
ENSG00000181790	
ENSG00000141854	
ENSG00000249109	
ENSG00000141854	YS003_HUMAN
ENSG00000175325	PROP1_HUMAN
ENSG00000178796	
ENSG00000067704	
ENSG00000178796	RIAD1_HUMAN
ENSG00000186897	C1QL4_HUMAN
ENSG00000138434	SSFA2_HUMAN
ENSG00000067704	SYIM_HUMAN
ENSG00000138434	
ENSG00000179796	LRC3B_HUMAN
ENSG00000179796	
ENSG00000240510	
ENSG00000185527	
ENSG00000146242	TPBG_HUMAN
ENSG00000185527	CNRG_HUMAN
ENSG00000137494	ANR42_HUMAN
ENSG00000055163	CYFP2_HUMAN
ENSG00000137494	
ENSG00000170748	RMXL2_HUMAN
ENSG00000178401	DJC22_HUMAN
ENSG00000204237	OXLD1_HUMAN
ENSG00000204677	
ENSG00000204237	
ENSG00000076944	
ENSG00000204677	F153C_HUMAN
ENSG00000143436	RM09_HUMAN
ENSG00000143436	
ENSG00000181464	
ENSG00000103253	HAGHL_HUMAN
ENSG00000185298	CC137_HUMAN
ENSG00000185298	
ENSG00000076944	STXB2_HUMAN
ENSG00000150722	PPR1C_HUMAN
ENSG00000103253	
ENSG00000085998	PMGT1_HUMAN
ENSG00000241322	
ENSG00000105675	ATP4A_HUMAN
ENSG00000085998	
ENSG00000241322	CDRT1_HUMAN
ENSG00000143450	OAZ3_HUMAN
ENSG00000143450	
ENSG00000120498	TEX11_HUMAN
ENSG00000105675	
ENSG00000113648	H2AY_HUMAN
ENSG00000129128	SPCS3_HUMAN
ENSG00000254673	
ENSG00000170906	
ENSG00000269558	
ENSG00000214087	ARL16_HUMAN
ENSG00000170906	NDUA3_HUMAN
ENSG00000214087	
ENSG00000106608	URGCP_HUMAN
ENSG00000196715	VKORL_HUMAN
ENSG00000232810	TNFA_HUMAN
ENSG00000196715	
ENSG00000106608	
ENSG00000113648	
ENSG00000214929	S31D1_HUMAN
ENSG00000171357	LURA1_HUMAN
ENSG00000118873	RBGPR_HUMAN
ENSG00000140749	IGSF6_HUMAN
ENSG00000140749	
ENSG00000118873	
ENSG00000224867	
ENSG00000124370	
ENSG00000124370	MCEE_HUMAN
ENSG00000112038	
ENSG00000198218	QRIC1_HUMAN
ENSG00000164252	AGGF1_HUMAN
ENSG00000164252	
ENSG00000198218	
ENSG00000085999	RAD54_HUMAN
ENSG00000227507	TNFC_HUMAN
ENSG00000118420	UBE3D_HUMAN
ENSG00000257987	
ENSG00000112038	OPRM_HUMAN
ENSG00000118420	
ENSG00000168522	FNTA_HUMAN
ENSG00000050165	DKK3_HUMAN
ENSG00000168522	
ENSG00000050165	
ENSG00000150630	VEGFC_HUMAN
ENSG00000124383	MPP10_HUMAN
ENSG00000116141	MARK1_HUMAN
ENSG00000124383	
ENSG00000166451	CENPN_HUMAN
ENSG00000100842	EFS_HUMAN
ENSG00000115252	PDE1A_HUMAN
ENSG00000166451	
ENSG00000162817	CA115_HUMAN
ENSG00000073711	P2R3A_HUMAN
ENSG00000132128	LRC41_HUMAN
ENSG00000115252	
ENSG00000073711	
ENSG00000182134	
ENSG00000117791	
ENSG00000167779	
ENSG00000163673	DCLK3_HUMAN
ENSG00000157322	CL18A_HUMAN
ENSG00000173660	QCR6_HUMAN
ENSG00000117791	MOSC2_HUMAN
ENSG00000167779	IBP6_HUMAN
ENSG00000157322	
ENSG00000099204	ABLM1_HUMAN
ENSG00000182134	TDRKH_HUMAN
ENSG00000174233	ADCY6_HUMAN
ENSG00000099204	
ENSG00000186205	MOSC1_HUMAN
ENSG00000186205	
ENSG00000117481	NSUN4_HUMAN
ENSG00000174233	
ENSG00000117481	
ENSG00000185359	
ENSG00000137868	STRA6_HUMAN
ENSG00000136630	HLX_HUMAN
ENSG00000136630	
ENSG00000100842	
ENSG00000188032	CS067_HUMAN
ENSG00000188032	
ENSG00000137868	
ENSG00000213171	LIGO4_HUMAN
ENSG00000185359	HGS_HUMAN
ENSG00000143507	DUS10_HUMAN
ENSG00000117480	FAAH1_HUMAN
ENSG00000155719	OTOAN_HUMAN
ENSG00000123352	
ENSG00000169919	BGLR_HUMAN
ENSG00000168016	
ENSG00000169919	
ENSG00000170743	
ENSG00000077232	DJC10_HUMAN
ENSG00000198718	F179B_HUMAN
ENSG00000170743	SYT9_HUMAN
ENSG00000168016	TRNK1_HUMAN
ENSG00000172653	CQ066_HUMAN
ENSG00000249008	
ENSG00000197587	DMBX1_HUMAN
ENSG00000172653	
ENSG00000123352	SPAS2_HUMAN
ENSG00000124374	PAI2B_HUMAN
ENSG00000198718	
ENSG00000066583	
ENSG00000066583	ISOC1_HUMAN
ENSG00000251537	
ENSG00000162456	KNCN_HUMAN
ENSG00000077232	
ENSG00000143512	HIPL2_HUMAN
ENSG00000109674	NEIL3_HUMAN
ENSG00000109674	
ENSG00000143365	RORG_HUMAN
ENSG00000188981	
ENSG00000188981	MSD1_HUMAN
ENSG00000171169	NAIF1_HUMAN
ENSG00000137500	CC90B_HUMAN
ENSG00000173702	MUC13_HUMAN
ENSG00000143365	
ENSG00000173702	
ENSG00000162998	SFRP3_HUMAN
ENSG00000095794	
ENSG00000225556	C2D4D_HUMAN
ENSG00000111701	ABEC1_HUMAN
ENSG00000137500	
ENSG00000111701	
ENSG00000167780	
ENSG00000196407	ACO15_HUMAN
ENSG00000196407	
ENSG00000167780	SOAT2_HUMAN
ENSG00000103479	
ENSG00000159445	THEM4_HUMAN
ENSG00000159445	
ENSG00000095794	CREM_HUMAN
ENSG00000149357	
ENSG00000006283	CAC1G_HUMAN
ENSG00000149357	LTOR1_HUMAN
ENSG00000143498	TAF1A_HUMAN
ENSG00000197747	S10AA_HUMAN
ENSG00000104112	SCG3_HUMAN
ENSG00000103479	RBL2_HUMAN
ENSG00000143498	
ENSG00000258053	
ENSG00000163191	S10AB_HUMAN
ENSG00000104112	
ENSG00000182898	TCHL1_HUMAN
ENSG00000204482	LST1_HUMAN
ENSG00000006283	
ENSG00000204482	
ENSG00000159450	TRHY_HUMAN
ENSG00000215853	RPTN_HUMAN
ENSG00000127324	TSN8_HUMAN
ENSG00000127324	
ENSG00000163491	NEK10_HUMAN
ENSG00000197915	HORN_HUMAN
ENSG00000079277	
ENSG00000012232	
ENSG00000012232	EXTL3_HUMAN
ENSG00000221926	TRI16_HUMAN
ENSG00000061676	NCKP1_HUMAN
ENSG00000221926	
ENSG00000079277	MKNK1_HUMAN
ENSG00000111144	LKHA4_HUMAN
ENSG00000163491	
ENSG00000173706	HEG1_HUMAN
ENSG00000173706	
ENSG00000165105	RASEF_HUMAN
ENSG00000143631	FILA_HUMAN
ENSG00000162999	DUS19_HUMAN
ENSG00000198576	ARC_HUMAN
ENSG00000155849	ELMO1_HUMAN
ENSG00000111144	
ENSG00000143520	FILA2_HUMAN
ENSG00000070018	LRP6_HUMAN
ENSG00000070018	
ENSG00000075292	
ENSG00000143536	CRNN_HUMAN
ENSG00000269089	
ENSG00000186207	LCE5A_HUMAN
ENSG00000142961	MOB3C_HUMAN
ENSG00000169509	CRCT1_HUMAN
ENSG00000185966	LCE3E_HUMAN
ENSG00000163002	
ENSG00000163202	LCE3D_HUMAN
ENSG00000148339	SCMC2_HUMAN
ENSG00000105619	TFPT_HUMAN
ENSG00000105619	
ENSG00000244057	LCE3C_HUMAN
ENSG00000187238	LCE3B_HUMAN
ENSG00000164068	RN123_HUMAN
ENSG00000185962	LCE3A_HUMAN
ENSG00000164068	
ENSG00000148339	
ENSG00000187223	LCE2D_HUMAN
ENSG00000155849	
ENSG00000163002	NUP53_HUMAN
ENSG00000159455	LCE2B_HUMAN
ENSG00000154305	MIA3_HUMAN
ENSG00000157823	AP3S2_HUMAN
ENSG00000154305	
ENSG00000165879	FRAT1_HUMAN
ENSG00000187180	LCE2C_HUMAN
ENSG00000165675	ENOX2_HUMAN
ENSG00000157823	
ENSG00000187173	LCE2A_HUMAN
